"WC1","Analytic1","Clout1","Authentic1","Tone1","WPS1","Sixltr1","Dic1","function1","pronoun1","ppron1","i1","we1","you1","shehe1","they1","ipron1","article1","prep1","auxverb1","adverb1","conj1","negate1","verb1","adj1","compare1","interrog1","number1","quant1","affect1","posemo1","negemo1","anx1","anger1","sad1","social1","family1","friend1","female","male1","cogproc1","insight1","cause1","discrep1","tentat1","certain1","differ1","percept1","see1","hear1","feel1","bio1","body1","health1","sexual1","ingest1","drives1","affiliation1","achieve1","power1","reward1","risk1","focuspast1","focuspresent1","focusfuture1","relativ1","motion1","space1","time1","work1","leisure1","home1","money1","relig1","death1","informal1","swear1","netspeak1","assent1","nonflu1","filler1","AllPunc1","Period1","Comma1","Colon1","SemiC1","QMark1","Exclam1","Dash1","Quote1","Apostro1","Parenth1","OtherP1","WC2","Analytic2","Clout2","Authentic2","Tone2","WPS2","Sixltr2","Dic2","function2","pronoun2","ppron2","i2","we2","you2","shehe2","they2","ipron2","article2","prep2","auxverb2","adverb2","conj2","negate2","verb2","adj2","compare2","interrog2","number2","quant2","affect2","posemo2","negemo2","anx2","anger2","sad2","social2","family2","friend2","female2","male2","cogproc2","insight2","cause2","discrep2","tentat2","certain2","differ2","percept2","see2","hear2","feel2","bio2","body2","health2","sexual2","ingest2","drives2","affiliation2","achieve2","power2","reward2","risk2","focuspast2","focuspresent2","focusfuture2","relativ2","motion2","space2","time2","work2","leisure2","home2","money2","relig2","death2","informal2","swear2","netspeak2","assent2","nonflu2","filler2","AllPunc2","Period2","Comma2","Colon2","SemiC2","QMark2","Exclam2","Dash2","Quote2","Apostro2","Parenth2","OtherP2","WC3","Analytic3","Clout3","Authentic3","Tone3","WPS3","Sixltr3","Dic3","function3","pronoun3","ppron3","i3","we3","you3","shehe3","they3","ipron3","article3","prep3","auxverb3","adverb3","conj3","negate3","verb3","adj3","compare3","interrog3","number3","quant3","affect3","posemo3","negemo3","anx3","anger3","sad3","social3","family3","friend3","female3","male3","cogproc3","insight3","cause3","discrep3","tentat3","certain3","differ3","percept3","see3","hear3","feel3","bio3","body3","health3","sexual3","ingest3","drives3","affiliation3","achieve3","power3","reward3","risk3","focuspast3","focuspresent3","focusfuture3","relativ3","motion3","space3","time3","work3","leisure3","home3","money3","relig3","death3","informal3","swear3","netspeak3","assent3","nonflu3","filler3","AllPunc3","Period3","Comma3","Colon3","SemiC3","QMark3","Exclam3","Dash3","Quote3","Apostro3","Parenth3","OtherP3","cdi1","cdi2","cdi3"
135,45.11,30.2,96.44,25.77,22.5,19.26,89.63,58.52,22.96,12.59,9.63,0,1.48,0,1.48,10.37,5.19,16.3,6.67,2.96,7.41,3.7,11.85,4.44,4.44,2.96,0.74,2.96,4.44,2.22,2.22,0,1.48,0.74,12.59,0.74,0,0,0,15.56,2.22,2.96,0,3.7,1.48,5.93,4.44,2.22,2.22,0,0,0,0,0,0,4.44,1.48,1.48,1.48,0.74,0,1.48,11.85,0,14.07,0.74,7.41,5.93,0,2.22,0,0.74,0,0,0.74,0,0,0.74,0,0,9.63,4.44,1.48,0,0,0,0,0,1.48,2.22,0,0,77,73.55,39.74,79.64,74.18,19.25,15.58,87.01,53.25,7.79,2.6,1.3,0,1.3,0,0,5.19,10.39,12.99,11.69,3.9,7.79,3.9,15.58,11.69,9.09,0,1.3,9.09,2.6,2.6,0,0,0,0,6.49,0,0,0,0,18.18,3.9,0,0,6.49,3.9,5.19,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,2.6,15.58,0,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69,5.19,0,0,0,0,0,2.6,0,3.9,0,0,40,86.59,69.14,15.86,96.76,13.33,25,80,52.5,12.5,5,2.5,0,0,0,2.5,7.5,10,15,5,5,7.5,0,10,7.5,5,0,0,2.5,5,5,0,0,0,0,10,0,0,0,0,10,0,0,0,7.5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,2.5,0,0,7.5,0,10,2.5,7.5,0,0,2.5,2.5,0,0,0,2.5,0,0,2.5,0,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,7.78999999999999,18.31,25
157,36.09,64.9,54.36,16.64,22.43,17.2,92.99,64.97,17.2,7.64,2.55,2.55,0,0,2.55,9.55,4.46,16.56,12.74,7.01,6.37,3.18,24.84,2.55,1.91,0,0,1.27,3.18,1.27,1.91,0.64,0,0,10.19,0,0,0,0,17.2,7.64,5.1,2.55,1.27,0.64,3.18,3.82,0.64,1.27,1.91,0,0,0,0,0,10.19,2.55,3.82,2.55,0,1.27,1.91,21.02,1.27,10.83,0,6.37,4.46,3.82,0,0,0,0,0,1.91,0,1.27,0.64,0,0,7.64,4.46,1.91,0,0,0,0,0,1.27,0,0,0,127,56.79,46.85,15.7,95.63,18.14,20.47,85.04,53.54,8.66,2.36,0.79,0.79,0,0,0.79,6.3,7.87,11.02,10.24,8.66,4.72,4.72,14.17,7.09,4.72,0,3.15,3.94,4.72,4.72,0,0,0,0,9.45,0,0,0,0,18.9,5.51,0,3.94,2.36,4.72,5.51,0.79,0,0,0.79,0.79,0,0.79,0,0,6.3,2.36,0,3.15,0.79,0,1.57,9.45,0,7.09,0,3.94,2.36,2.36,0,0,0,0,0,0.79,0,0,0.79,0,0,9.45,5.51,2.36,0,0,0,0,0,0,0,1.57,0,148,70.8,22.87,81.38,51.03,21.14,25,87.16,62.84,8.11,1.35,0,0.68,0,0,0.68,6.76,12.16,14.19,12.16,5.41,9.46,4.05,15.54,4.05,4.05,0,0.68,2.03,2.7,2.03,0.68,0,0,0,5.41,0,0,0,0,19.59,2.03,2.03,4.73,6.76,1.35,9.46,1.35,0,1.35,0,0,0,0,0,0,3.38,0.68,1.35,1.35,0,0.68,5.41,6.76,1.35,19.59,6.08,8.78,5.41,2.7,1.35,0,0,0,0,0,0,0,0,0,0,8.78,4.73,2.7,0,0,0,0,0,0,0,0,1.35,4.53,11.89,17.16
97,87.89,90.99,13.68,12.19,19.4,24.74,85.57,48.45,12.37,6.19,2.06,0,0,0,4.12,6.19,5.15,19.59,7.22,2.06,7.22,0,17.53,9.28,8.25,0,0,3.09,5.15,2.06,3.09,0,0,2.06,16.49,1.03,1.03,0,0,9.28,6.19,2.06,1.03,1.03,1.03,1.03,1.03,0,1.03,0,2.06,1.03,1.03,0,0,13.4,5.15,5.15,1.03,1.03,2.06,0,12.37,3.09,6.19,1.03,3.09,2.06,1.03,1.03,1.03,0,1.03,0,0,0,0,0,0,0,8.25,4.12,3.09,0,0,0,0,0,0,1.03,0,0,81,80.14,54.9,7.47,72.05,16.2,32.1,75.31,46.91,8.64,3.7,1.23,0,0,0,2.47,4.94,7.41,12.35,9.88,3.7,2.47,3.7,14.81,2.47,1.23,0,1.23,1.23,2.47,2.47,0,0,0,0,9.88,0,0,0,0,17.28,3.7,2.47,3.7,1.23,3.7,3.7,0,0,0,0,0,0,0,0,0,6.17,0,1.23,3.7,1.23,0,1.23,9.88,0,7.41,0,6.17,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,9.88,6.17,2.47,0,0,0,0,0,0,1.23,0,0,110,81.05,57.22,26.73,60.23,13.75,28.18,82.73,49.09,10,2.73,0.91,0.91,0,0,0.91,7.27,7.27,14.55,8.18,3.64,5.45,2.73,18.18,5.45,1.82,0.91,0,0.91,8.18,4.55,2.73,0,0,0,9.09,0,0,0,0,22.73,4.55,3.64,5.45,2.73,3.64,4.55,4.55,0,2.73,1.82,2.73,2.73,0,0,0,7.27,2.73,1.82,0,0,2.73,1.82,10,0.91,12.73,2.73,8.18,2.73,0,0,0,0,0,0,0,0,0,0,0,0,12.73,7.27,1.82,0,0,0,0,0.91,0,2.73,0,0,25.86,21.37,21.82
133,77.82,50,69.5,3.79,19,21.8,91.73,55.64,12.78,9.77,5.26,3.01,0,0,1.5,3.01,7.52,17.29,11.28,2.26,6.77,1.5,21.05,6.02,6.02,0.75,0,2.26,5.26,1.5,3.76,0,0,0.75,7.52,0,0,0,0,19.55,6.77,4.51,4.51,2.26,0.75,3.76,3.01,3.01,0,0,2.26,0,2.26,0,0,13.53,3.76,3.76,3.01,0,3.01,3.76,10.53,0,12.78,1.5,4.51,6.77,1.5,2.26,0,0,0,0,0,0,0,0,0,0,10.53,4.51,5.26,0,0,0,0,0,0,0.75,0,0,156,92.84,75.97,59.45,73.64,26,16.03,87.18,55.13,8.33,5.13,1.28,0.64,1.92,0,1.28,3.21,12.18,16.67,6.41,5.77,7.69,0.64,15.38,8.97,7.05,1.92,0,4.49,2.56,2.56,0,0,0,0,10.26,0,0,0,0,12.18,3.85,0,2.56,2.56,1.92,3.85,1.92,0.64,0.64,0.64,2.56,0,2.56,0,0,8.33,0.64,0.64,6.41,0.64,0,2.56,9.62,1.28,16.03,1.28,14.1,0.64,1.28,1.28,0,0,0,0,1.28,0,0,0,1.28,0,10.26,3.21,5.77,0,0,0,0,1.28,0,0,0,0,179,81.75,90.05,40.47,11.35,19.89,19.55,83.24,51.96,13.41,7.26,1.12,4.47,0,0,1.68,6.15,7.82,15.64,8.94,2.79,5.03,1.12,18.99,1.68,1.12,1.12,1.12,3.35,5.59,2.23,3.35,0,0.56,1.12,12.85,0,0,2.23,0,13.97,3.35,1.68,1.12,1.68,3.91,2.23,3.35,1.12,2.23,0,1.12,0,0.56,0,0,10.61,5.59,2.23,0.56,1.68,0.56,6.15,11.17,0,13.97,1.68,9.5,3.35,1.12,0.56,0,0,0.56,0,0,0,0,0,0,0,9.5,4.47,3.91,0,0,0,0,0,0,0.56,0,0.56,20.22,30,22.17
107,44.53,84.81,53.3,25.77,15.29,19.63,89.72,57.94,14.95,9.35,2.8,5.61,0,0,0.93,5.61,5.61,14.95,14.02,5.61,7.48,0.93,24.3,8.41,4.67,3.74,0,2.8,3.74,1.87,1.87,0,0,0.93,10.28,0,0,0,0,17.76,6.54,2.8,0.93,1.87,4.67,1.87,3.74,1.87,0.93,0.93,0,0,0,0,0,8.41,5.61,1.87,0,0,1.87,2.8,19.63,4.67,11.21,1.87,3.74,5.61,1.87,0,0,0,0,0,0.93,0,0,0.93,0,0,12.15,6.54,4.67,0,0,0,0,0,0,0.93,0,0,98,36,58.08,82.17,44.45,14,15.31,88.78,59.18,16.33,6.12,1.02,0,5.1,0,0,10.2,8.16,12.24,11.22,10.2,5.1,3.06,19.39,3.06,0,0,1.02,3.06,3.06,2.04,1.02,0,0,1.02,7.14,0,0,0,0,13.27,3.06,0,1.02,3.06,2.04,6.12,1.02,1.02,0,0,1.02,1.02,0,0,0,3.06,0,0,2.04,1.02,0,2.04,12.24,2.04,17.35,2.04,13.27,2.04,4.08,0,0,0,0,0,1.02,0,0,1.02,0,0,16.33,7.14,5.1,0,0,0,0,0,0,4.08,0,0,75,8.19,14.3,82.75,91.14,10.71,16,85.33,57.33,12,9.33,6.67,0,0,0,2.67,2.67,4,10.67,13.33,13.33,9.33,6.67,18.67,1.33,0,4,0,0,6.67,5.33,1.33,0,0,0,8,0,0,0,0,17.33,6.67,4,0,1.33,0,5.33,2.67,1.33,1.33,0,0,0,0,0,0,6.67,1.33,1.33,1.33,2.67,1.33,0,20,0,8,1.33,5.33,1.33,1.33,0,0,0,0,0,1.33,0,0,1.33,0,0,20,9.33,1.33,0,0,0,0,0,0,9.33,0,0,7.56,4.5,-9.99
94,90.51,77.17,90.09,66.07,31.33,24.47,93.62,51.06,6.38,3.19,0,1.06,2.13,0,0,3.19,10.64,15.96,8.51,3.19,9.57,1.06,12.77,10.64,5.32,1.06,1.06,2.13,4.26,3.19,1.06,0,1.06,0,7.45,0,0,0,0,17.02,7.45,6.38,0,0,1.06,2.13,0,0,0,0,1.06,0,1.06,0,0,10.64,2.13,5.32,3.19,4.26,0,1.06,10.64,0,19.15,2.13,12.77,4.26,6.38,0,0,1.06,0,0,0,0,0,0,0,0,11.7,2.13,7.45,0,0,0,0,1.06,0,1.06,0,0,145,96.07,52.76,16.57,85.87,24.17,31.72,79.31,49.66,9.66,0.69,0,0.69,0,0,0,8.97,13.1,14.48,5.52,1.38,6.21,0.69,10.34,5.52,1.38,0.69,0,0.69,3.45,3.45,0,0,0,0,2.07,0,0,0,0,9.66,2.07,2.76,0,2.07,1.38,1.38,0,0,0,0,0,0,0,0,0,2.76,0.69,0.69,0.69,0.69,0,1.38,9.66,0,11.72,2.76,6.9,1.38,6.9,0.69,0,0.69,0,0,0,0,0,0,0,0,11.03,4.14,6.21,0,0,0,0,0,0,0.69,0,0,107,36.76,86.9,47.07,42.74,53.5,28.97,87.85,64.49,17.76,8.41,0,7.48,0,0,0.93,9.35,8.41,13.08,9.35,9.35,10.28,0,12.15,5.61,3.74,4.67,1.87,0.93,2.8,1.87,0.93,0,0.93,0,9.35,0,0,0,0,15.89,5.61,3.74,0.93,2.8,1.87,5.61,5.61,4.67,0,0,0.93,0.93,0,0,0,9.35,7.48,1.87,0,0,0,0,11.21,2.8,10.28,1.87,3.74,3.74,0.93,0,0.93,0,0,0,0,0,0,0,0,0,11.21,1.87,5.61,0,0,0,0,0,1.87,0,1.87,0,27.89,34.12,4.75
87,74.01,93.23,47.93,85.87,14.5,27.59,82.76,48.28,13.79,10.34,2.3,3.45,0,0,4.6,3.45,2.3,17.24,5.75,6.9,4.6,0,12.64,3.45,2.3,1.15,0,4.6,5.75,4.6,1.15,0,0,0,18.39,0,2.3,0,0,14.94,4.6,1.15,1.15,0,4.6,4.6,2.3,1.15,1.15,0,2.3,0,1.15,0,1.15,12.64,8.05,2.3,0,0,2.3,0,5.75,2.3,10.34,0,6.9,3.45,1.15,1.15,0,2.3,0,0,1.15,0,0,1.15,0,0,13.79,5.75,5.75,0,0,0,0,0,2.3,0,0,0,102,89.49,46.08,18.79,98.87,12.75,17.65,88.24,54.9,11.76,3.92,0.98,0.98,0,0,1.96,7.84,13.73,14.71,8.82,0.98,3.92,5.88,12.75,5.88,4.9,1.96,0,3.92,7.84,6.86,0.98,0,0,0,12.75,0,0,0,0,13.73,0.98,2.94,1.96,0,0,7.84,0,0,0,0,3.92,0,1.96,0,1.96,9.8,1.96,4.9,4.9,5.88,0,0,8.82,0,7.84,0,7.84,0,0,0,0,0,0,0,0.98,0,0,0.98,0,0,8.82,7.84,0,0,0,0,0,0,0,0.98,0,0,127,2.83,94.22,8.07,90.62,15.88,12.6,90.55,59.84,21.26,14.17,3.15,4.72,1.57,0,4.72,7.09,1.57,8.66,14.96,7.87,9.45,3.94,18.11,4.72,0.79,1.57,0.79,3.15,10.24,7.09,3.15,1.57,0.79,0,21.26,0,0.79,0,0,14.96,3.15,0,2.36,4.72,1.57,4.72,1.57,1.57,0,0,0,0,0,0,0,8.66,5.51,0.79,1.57,0.79,0.79,0,18.9,0.79,3.94,0,2.36,1.57,2.36,0,0,0.79,0.79,0,0.79,0,0,0.79,0,0,12.6,5.51,3.94,0,0,0,0,0,0,3.15,0,0,18.5,27.08,-17.25
116,89.96,78.11,59.31,41.35,14.5,30.17,83.62,43.1,9.48,6.03,0,4.31,0,0,1.72,3.45,7.76,12.93,5.17,4.31,3.45,0.86,12.93,5.17,5.17,0,0,2.59,6.03,3.45,2.59,0,0,0,8.62,0,0,0,0,20.69,8.62,6.9,2.59,1.72,0,4.31,0,0,0,0,0,0,0,0,0,13.79,4.31,3.45,2.59,1.72,1.72,0,8.62,0,12.07,0,6.03,6.9,4.31,0,0,0,0,0,1.72,0,0.86,0.86,0,0,9.48,6.9,2.59,0,0,0,0,0,0,0,0,0,141,86.65,76.1,1.9,93.02,20.14,23.4,83.69,58.87,8.51,2.84,0,0.71,0,0,2.13,5.67,12.77,14.89,11.35,2.84,7.8,2.13,11.35,6.38,2.84,0.71,1.42,2.84,5.67,4.96,0.71,0,0.71,0,12.77,0,0,0,0,14.18,1.42,2.84,3.55,3.55,3.55,4.26,2.13,0.71,0.71,0,0,0,0,0,0,6.38,1.42,2.84,3.55,2.13,0,0.71,10.64,0,6.38,0,6.38,0,2.13,0,0,1.42,0,0,1.42,0,0,0.71,0.71,0,17.02,3.55,8.51,0,0,1.42,0,0.71,0,1.42,0,1.42,85,96.38,63.81,79.21,95.55,21.25,30.59,75.29,45.88,4.71,1.18,0,0,0,0,1.18,3.53,8.24,18.82,4.71,8.24,4.71,0,8.24,7.06,4.71,0,0,2.35,5.88,4.71,0,0,0,0,4.71,0,0,0,0,11.76,2.35,3.53,0,5.88,1.18,1.18,0,0,0,0,0,0,0,0,0,10.59,1.18,1.18,7.06,2.35,0,0,8.24,0,22.35,3.53,15.29,4.71,5.88,0,0,1.18,0,0,1.18,0,0,0,1.18,0,8.24,4.71,3.53,0,0,0,0,0,0,0,0,0,27.42,25.03,34.69
65,51.43,91.68,63.54,25.77,10.83,15.38,96.92,56.92,20,10.77,1.54,0,3.08,0,6.15,9.23,6.15,13.85,13.85,3.08,1.54,1.54,20,15.38,10.77,0,0,1.54,10.77,4.62,4.62,1.54,0,1.54,13.85,0,0,0,0,9.23,6.15,1.54,0,1.54,0,0,3.08,0,0,3.08,0,0,0,0,0,10.77,0,4.62,6.15,1.54,0,1.54,15.38,6.15,15.38,1.54,13.85,1.54,3.08,0,0,1.54,0,0,0,0,0,0,0,0,13.85,9.23,0,0,1.54,0,0,0,0,3.08,0,0,82,56.27,64.29,64.14,96.29,16.4,13.41,81.71,50,14.63,7.32,2.44,0,3.66,0,1.22,7.32,9.76,8.54,13.41,1.22,3.66,3.66,17.07,9.76,4.88,1.22,0,4.88,4.88,4.88,0,0,0,0,7.32,0,0,0,0,14.63,6.1,0,0,4.88,2.44,1.22,0,0,0,0,0,0,0,0,0,8.54,0,1.22,7.32,0,0,0,15.85,1.22,13.41,0,12.2,1.22,2.44,0,0,0,0,0,0,0,0,0,0,0,19.51,6.1,7.32,0,0,0,0,0,0,6.1,0,0,67,53.13,61.75,22.25,25.77,13.4,16.42,89.55,56.72,10.45,7.46,1.49,0,0,0,5.97,2.99,10.45,8.96,16.42,4.48,5.97,1.49,19.4,8.96,7.46,1.49,0,4.48,5.97,2.99,2.99,0,1.49,0,11.94,0,0,0,0,20.9,2.99,2.99,2.99,5.97,4.48,5.97,5.97,2.99,2.99,0,0,0,0,0,0,8.96,0,2.99,4.48,2.99,1.49,0,17.91,1.49,8.96,0,2.99,5.97,0,0,0,0,0,0,0,0,0,0,0,0,14.93,7.46,5.97,0,0,0,0,0,0,1.49,0,0,9.99000000000001,11.71,10.6
103,75.86,61.47,64.94,1,20.6,21.36,91.26,58.25,11.65,3.88,0.97,0,0,0,2.91,7.77,8.74,16.5,11.65,4.85,6.8,0.97,19.42,1.94,1.94,3.88,0,1.94,5.83,0,5.83,0,0,0,10.68,0,0,0,0,24.27,5.83,7.77,5.83,4.85,0.97,5.83,0,0,0,0,0,0,0,0,0,15.53,0,8.74,0.97,0,5.83,1.94,12.62,4.85,16.5,1.94,6.8,7.77,1.94,0,0,0,0,0,0,0,0,0,0,0,7.77,4.85,2.91,0,0,0,0,0,0,0,0,0,105,85.46,53.81,26,61.9,17.5,25.71,81.9,50.48,6.67,2.86,0.95,0,0,0,1.9,3.81,8.57,17.14,6.67,6.67,10.48,0.95,12.38,8.57,8.57,2.86,1.9,2.86,1.9,1.9,0,0,0,0,7.62,0,0,0,0,15.24,3.81,3.81,4.76,1.9,0,4.76,0.95,0.95,0,0,1.9,0,1.9,0,0,5.71,0.95,0.95,2.86,0.95,0,0.95,8.57,1.9,12.38,0,10.48,1.9,3.81,0,0,0,0,0,1.9,0,0,0,1.9,0,7.62,4.76,1.9,0,0,0.95,0,0,0,0,0,0,110,81.05,39.24,81.43,76.23,15.71,21.82,85.45,58.18,10,5.45,0.91,1.82,0,0.91,1.82,4.55,13.64,13.64,10,3.64,5.45,6.36,10.91,1.82,0.91,0,1.82,0.91,3.64,2.73,0,0,0,0,10.91,0,0,0,0.91,17.27,3.64,2.73,0,1.82,1.82,8.18,3.64,0.91,2.73,0,0,0,0,0,0,5.45,1.82,1.82,0.91,0.91,0,0,10,0.91,14.55,2.73,6.36,5.45,0,0,0,0,0,0,1.82,0,0,1.82,0,0,9.09,6.36,2.73,0,0,0,0,0,0,0,0,0,19.32,24.27,21.83
113,57.93,83.49,57.44,59.28,18.83,28.32,90.27,49.56,13.27,7.08,0,3.54,0,0,3.54,6.19,2.65,14.16,7.96,2.65,7.96,2.65,19.47,7.08,3.54,0.88,0,0.88,7.96,4.42,2.65,0,0,0.88,12.39,0,0,0,0,19.47,7.96,4.42,4.42,4.42,0.88,3.54,1.77,0.88,0.88,0,0.88,0,0.88,0,0,14.16,3.54,7.96,1.77,0,2.65,0,14.16,4.42,15.04,3.54,7.96,4.42,7.96,0.88,0,0,0,0,0,0,0,0,0,0,9.73,5.31,3.54,0,0,0,0,0,0,0.88,0,0,119,80.61,79.95,24.22,72.92,19.83,21.85,79.83,52.94,15.13,6.72,1.68,2.52,2.52,0,0,8.4,7.56,15.13,8.4,2.52,4.2,0.84,14.29,5.88,2.52,0.84,0.84,1.68,2.52,2.52,0,0,0,0,7.56,0,0,0,0,12.61,4.2,0.84,0.84,1.68,4.2,1.68,1.68,0.84,0,0.84,1.68,0,0.84,0,0.84,8.4,2.52,3.36,4.2,0,0,0,10.08,1.68,10.08,0,9.24,0,3.36,0,0,0,0,0,0,0,0,0,0,0,11.76,5.04,5.88,0,0,0,0,0,0,0.84,0,0,116,92.84,92.85,83,1,14.5,18.97,82.76,47.41,12.93,9.48,0,6.03,0,0,3.45,3.45,5.17,18.97,5.17,2.59,3.45,0,8.62,7.76,6.9,0,1.72,5.17,6.03,0.86,5.17,0,0.86,2.59,11.21,0,0,0,0,10.34,1.72,2.59,0,2.59,0.86,2.59,0,0,0,0,0.86,0,0.86,0,0,8.62,6.03,0.86,1.72,0.86,0.86,0,9.48,0,22.41,4.31,12.93,5.17,1.72,0.86,0,0,0,0.86,0.86,0,0,0.86,0,0,8.62,6.9,0.86,0,0,0,0,0.86,0,0,0,0,12.32,21.61,30
610,89.91,68.85,43.37,40.51,22.59,31.48,81.64,47.87,8.2,3.11,0,0.66,1.15,0,1.31,5.08,5.9,18.36,6.07,4.26,7.05,1.31,10,6.72,4.26,1.97,0.49,2.62,5.41,3.11,2.3,0.16,0.16,0.16,8.03,0,0,0,0,18.36,5.41,3.77,1.8,4.26,2.46,3.61,1.15,0.66,0,0.49,0.98,0.33,0.49,0,0.16,7.7,0.82,2.62,2.3,1.15,1.8,0.98,7.05,1.97,12.79,1.64,8.03,3.44,2.62,0.16,0,0.49,0.49,0,0.49,0,0,0.16,0.33,0,11.31,4.26,6.07,0,0,0.16,0,0.49,0,0.33,0,0,145,86.86,73.26,22.93,64.98,24.17,20.69,80.69,55.86,8.97,1.38,0,0,0.69,0,0.69,7.59,9.66,17.24,11.72,6.21,4.83,0,13.79,6.9,4.83,2.07,0.69,2.76,3.45,2.76,0.69,0,0,0,6.21,0,0,0,0,11.72,4.14,2.07,2.76,2.07,0.69,0.69,0,0,0,0,0,0,0,0,0,3.45,0,0.69,1.38,1.38,0.69,1.38,12.41,1.38,14.48,0.69,8.28,5.52,2.07,0,0,0,0,0,0,0,0,0,0,0,9.66,3.45,4.14,0,0,0.69,0,0,1.38,0,0,0,72,33.69,28.91,66.83,8.95,36,36.11,77.78,47.22,8.33,1.39,1.39,0,0,0,0,6.94,2.78,8.33,12.5,4.17,9.72,2.78,8.33,0,1.39,0,0,2.78,4.17,1.39,2.78,0,0,0,1.39,0,0,0,0,27.78,9.72,2.78,2.78,8.33,2.78,2.78,4.17,1.39,2.78,0,0,0,0,0,0,1.39,0,0,0,0,1.39,0,8.33,2.78,12.5,1.39,6.94,4.17,0,0,0,1.39,0,0,0,0,0,0,0,0,13.89,2.78,5.56,0,0,0,0,0,0,5.56,0,0,27.38,25.17,3.61
101,91.82,72.37,29.8,63.31,25.25,17.82,90.1,59.41,12.87,4.95,0,2.97,0,0.99,0.99,7.92,10.89,18.81,8.91,1.98,4.95,1.98,17.82,0.99,0.99,0,0,1.98,1.98,1.98,0,0,0,0,8.91,0,0,0,0,14.85,5.94,1.98,0.99,1.98,0,3.96,2.97,0,0,0,0.99,0,0.99,0,0,8.91,3.96,2.97,0.99,0.99,0,1.98,10.89,3.96,9.9,0.99,6.93,1.98,0.99,0.99,0,0,0,0,0,0,0,0,0,0,5.94,3.96,1.98,0,0,0,0,0,0,0,0,0,102,96.49,61.58,11.28,79.41,17,18.63,82.35,51.96,9.8,1.96,1.96,0,0,0,0,7.84,13.73,15.69,6.86,3.92,2.94,0.98,9.8,3.92,2.94,1.96,0,5.88,4.9,3.92,0.98,0,0,0,7.84,0,0,0,0,6.86,0.98,0.98,0.98,0,1.96,1.96,0,0,0,0,0,0,0,0,0,8.82,1.96,1.96,3.92,3.92,0,0,8.82,0,9.8,0,7.84,0,1.96,0,0,0,0,0,0,0,0,0,0,0,12.75,5.88,6.86,0,0,0,0,0,0,0,0,0,85,54.76,59.29,35.82,25.77,14.17,25.88,83.53,47.06,8.24,3.53,0,1.18,0,0,2.35,4.71,3.53,11.76,10.59,5.88,7.06,2.35,17.65,2.35,1.18,1.18,0,2.35,8.24,3.53,3.53,0,0,0,7.06,0,0,0,0,16.47,3.53,3.53,3.53,1.18,2.35,3.53,1.18,0,1.18,0,0,0,0,0,0,14.12,3.53,4.71,3.53,2.35,3.53,1.18,16.47,1.18,15.29,7.06,3.53,4.71,5.88,2.35,0,0,1.18,0,1.18,0,0,0,1.18,0,15.29,7.06,8.24,0,0,0,0,0,0,0,0,0,29.01,34.92,11.17
71,87.74,71.35,50.85,77.59,17.75,25.35,84.51,52.11,11.27,7.04,1.41,0,0,0,5.63,4.23,7.04,16.9,5.63,5.63,2.82,2.82,11.27,0,0,0,1.41,2.82,5.63,4.23,1.41,0,0,0,12.68,0,0,0,0,21.13,9.86,2.82,1.41,2.82,4.23,2.82,1.41,1.41,0,0,0,0,0,0,0,7.04,0,5.63,0,0,1.41,1.41,9.86,0,8.45,1.41,4.23,2.82,0,0,0,0,0,0,1.41,0,0,1.41,0,0,9.86,4.23,4.23,0,0,0,0,0,0,1.41,0,0,99,62.18,65.71,1,99,19.8,27.27,85.86,53.54,7.07,1.01,1.01,0,0,0,0,6.06,8.08,12.12,13.13,4.04,12.12,0,13.13,7.07,1.01,1.01,0,4.04,6.06,6.06,0,0,0,0,5.05,0,0,0,0,6.06,1.01,1.01,1.01,1.01,2.02,0,1.01,1.01,0,0,0,0,0,0,0,4.04,0,4.04,0,4.04,0,0,8.08,4.04,5.05,1.01,4.04,0,10.1,3.03,1.01,1.01,0,0,1.01,0,0,1.01,0,0,11.11,4.04,6.06,0,0,0,0,0,0,1.01,0,0,143,88.76,71.21,17.46,51.97,20.43,23.08,88.11,53.15,8.39,0.7,0,0,0,0,0.7,7.69,11.89,13.99,10.49,2.1,6.99,1.4,18.88,4.2,2.1,1.4,0.7,2.8,5.59,3.5,2.1,0,0.7,0,9.79,0,0,0,0,18.18,2.8,2.8,2.8,3.5,4.9,2.8,4.9,4.2,0.7,0,0,0,0,0,0,5.59,0.7,1.4,2.1,0.7,1.4,3.5,15.38,0.7,12.59,1.4,6.29,4.9,2.1,0,0,0,0,0,0,0,0,0,0,0,11.89,4.9,6.29,0,0,0,0,0,0,0.7,0,0,25.77,13.84,26.51
